;Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
227;Syrian Arab Republic;SYR;GDP (constant 2015 US$);NY.GDP.MKTP.KD;2395697353,8057947;2655224778,9941907;3306320337,630224;3020232814,643402;3300249586,563646;3376134663,3793197;3117554297,7984557;3374992038,060146;3500848198,61365;4157884420,2244124;4083173354,468707;4448854788,370307;5590462745,2428;5005149405,126572;6296266376,706203;7325805161,951667;8223542043,685326;8075557934,441024;8878477560,082441;8957317448,489433;10256855539,789213;11052309956,597635;11360568457,92105;11624172264,944658;10739499498,66874;11743729405,18771;10809758948,874393;10991609615,2635;12971323822,337805;11201090658,247898;11619961705,084583;12510802372,560934;14133802500,246443;15003157932,544905;16085340095,932798;17215590921,074608;18907120755,455685;19856977540,322144;21204333935,762535;20450848558,85668;20589023201,61616;20804649386,017967;21627438302,242325;23185573048,299683;24786063750,571068;26326536904,99914;27655025440,309803;29224335239,833626;30532613087,815933;32337714239,503853;34016657913,870766;34986133631,70686;25771129919,780945;18993300159,51792;17035026353,124918;16492072144,212456;15563496238,984037;15450273870,118618;15678283832,267925;16265870694,906305;;
228;Turks and Caicos Islands;TCA;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;777808584,8614358;770245957,00511;778494370,7263658;846311318,2108527;942070000,0;1010381250,5475111;985220508,2583038;1040500783,8544832;1095902844,2632947;802388550,9642287;
229;Chad;TCD;GDP (constant 2015 US$);NY.GDP.MKTP.KD;1696963329,0791144;1720682526,606697;1812913107,8990548;1783916396,4025302;1739123333,1124978;1749666381,9963005;1718048293,921892;1731229184,181272;1723313677,7281814;1841900238,0216987;1876153255,126596;1833984339,7767975;1855068118,9235833;1699597030,1577353;1783928529,2913675;1944665258,3196757;2002631164,9482234;2047382458,5967326;2037767250,6113923;1600847787,5118687;1504033784,157233;1519719624,7613952;1600973090,9840665;1851985143,6329286;1889930447,0693033;2301798709,281041;2207846939,0512996;2155105703,7633333;2488766907,158309;2610336577,8919325;2501264385,1482315;2714750731,316739;2931969973,076836;2471362268,092044;2721881484,2256155;2755538891,1246805;2816559556,828603;2975790718,7246222;3182655188,5964727;3160922420,725304;3133116385,961152;3498379313,112253;3795434040,852426;4354185202,010737;5818470334,739969;6826958668,374612;6871215248,139617;7096007026,0468855;7312626231,638893;7621050542,9375305;8653710578,062769;8660881890,576235;9430191312,98703;9967712346,347467;10655483007,606123;10950392219,910398;10265387468,630587;9958586245,45557;10195006847,305916;10526057266,132822;10426343411,408195;
230;East Asia & Pacific (IDA & IBRD countries);TEA;GDP (constant 2015 US$);NY.GDP.MKTP.KD;286394058461,1353;247813690401,1771;246185763059,27124;261908429294,33923;290448171396,78326;321435582241,5102;347407351403,2181;342468175123,4849;348248571816,3574;388033454462,9063;440118384106,98816;469919804229,4765;493011001513,1284;533765307873,9923;554666676148,9132;591946978376,234;608527653733,6306;655198034178,4332;715704134152,4589;766809427875,9727;824566750438,8639;870860678077,0565;926946184455,9814;998313509035,9832;1097892116980,0133;1184902823032,6956;1270000620387,3586;1386326880680,0513;1521956920145,162;1608055959932,9924;1691145817153,1428;1827105095514,0232;2031407918261,3257;2261088152892,1387;2508490601170,2256;2756235121961,353;3006006796560,7144;3226666067323,5444;3319687437823,6445;3531793950846,352;3801615659375,971;4067281106446,225;4395400777434,1465;4788830416046,845;5226038166230,086;5747984115751,467;6385809503655,689;7184697162422,099;7804773897062,86;8428674366781,446;9266077232902,951;10068170656420,266;10831239577872,686;11621972043998,736;12433240724382,984;13264224627406,99;14136882610020,715;15084450314863,04;16067283988379,795;16995303639412,54;17229550948649,955;
231;Europe & Central Asia (IDA & IBRD countries);TEC;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2323079220441,471;2289235855551,8936;2162894388121,0742;1959051853104,6616;1868718738610,1467;1707789887825,007;1703140802055,7332;1721037191791,566;1771431406891,5662;1759964121823,0884;1803371703511,1309;1936802142655,1562;1986969835266,585;2086494961375,3384;2215443076147,625;2389733932949,159;2548497955520,2285;2748573801827,453;2958130493577,6855;3089861955177,593;2945564263901,162;3085303411507,713;3262962203634,401;3375012771903,2876;3496158907353,159;3575142757943,266;3627106551426,5073;3698293638000,2583;3854046371211,68;3989260216269,807;4095463099662,968;4022692727957,826;
232;Togo;TGO;GDP (constant 2015 US$);NY.GDP.MKTP.KD;535797649,6920923;601000566,147887;623680241,0354909;654862346,3175163;748416054,867455;864119026,7962818;945421558,7283127;997423257,2394073;1047530728,1529431;1160987402,1894217;1190294237,8937376;1190294237,8937376;1281056048,8532927;1330216369,7690346;1394503719,8699207;1428537157,477148;1399230394,9812946;1496604032,691616;1661910450,9479818;1576027195,912396;1805763988,4793103;1745899552,1347518;1683354402,1317666;1592217463,7240372;1680673981,307185;1774044701,1215703;1802189996,7954516;1811384088,573343;1931702917,723905;2010130475,0499444;2005232668,8125682;1991196691,9719188;1911933387,818859;1623311221,948938;1866522435,4152608;2012966655,8963928;2190836649,6832075;2505821506,7628922;2448190705,0968;2508948713,0728655;2489291611,5711575;2509789403,2709913;2605829571,2775335;2780945785,4589252;2753729633,0605764;2625232364,199577;2694804489,770518;2663137292,7149205;2771320662,6809006;2924793933,756638;3103184695,7506385;3301732629,5690303;3517781736,2724504;3732800624,681096;3953804391,9274354;4180866177,03946;4413283843,4717;4605162314,024128;4834325004,358879;5098275352,155195;5187639195,423901;
233;Thailand;THA;GDP (constant 2015 US$);NY.GDP.MKTP.KD;15908745237,073229;16761795431,447897;18028024108,366035;19470235531,272694;20800246569,584293;22502052342,909985;25004847276,423477;27159260500,224262;29365209037,459385;31288824006,280308;34858237112,33278;36564678105,213196;38129100797,2368;42032160659,52195;43909423458,08363;46091899737,08177;50390804149,56486;55351004430,00491;61049803550,660774;64329256453,76807;67657356915,07811;71653787520,01733;75488948121,15088;79704403826,09839;84289344063,56056;88206472477,19014;93087666743,6426;101948631494,20963;115495681941,76291;129575189963,15063;144045063210,02448;156372814699,43637;169013036074,78748;182959849697,4838;197591194008,87155;213636222058,82;225710822686,6973;219495705555,24667;202739325941,90225;212009191856,5841;221454725108,4051;229082177284,84912;243168522955,03094;260650499707,5758;277043701431,2542;288645289937,0795;302984642091,1496;319452316987,74664;324965101944,03253;322720833701,3929;346968110267,4935;349883100679,81464;375224420609,02893;385308560264,9603;389101803069,62915;401296437424,99493;415081602962,932;432422388357,6515;450539094020,30084;460750263751,6011;432649179610,32556;
234;Tajikistan;TJK;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;6549424357,104275;6778654201,291428;6697310347,853569;7628236559,497497;7132401132,505594;7089606752,005111;6586244736,686824;4676233693,533317;3909331375,0475216;3076643869,8371053;2694637853,030164;2244633373,7360773;2282358346,293805;2403617024,745675;2492540055,6103797;2700027178,0007253;2958712358,698048;3278253404,6603622;3638861248,949381;4013663919,056051;4282579342,092273;4582360033,556208;4939784121,613844;5330026981,839609;5537898095,334187;5897861420,906343;6334303201,41505;6809375907,519605;7313269707,448592;7803258828,3210945;8271454300,59548;8842184615,904003;9469979847,70115;10189698258,097084;10943735892,323452;11436203954,586672;
235;Turkmenistan;TKM;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;9134688479,308537;10141662024,1433;9710101901,706362;13145978551,505;12540571637,20693;10663751366,949852;10823707656,00029;8951221333,600548;8306729733,447647;8863279974,394817;7852866037,135553;8410419552,77543;9798138736,698063;10334005228,002203;10782898471,217133;10810629921,418913;11164010879,757881;11722256910,1313;13250139963,351376;14704118675,07719;16330291193,844343;18730843999,339462;19873425504,812748;21701780648,88161;24891942388,614223;27654947984,18057;30475752706,608826;33614755226,41318;35799714285,71429;38019296559,41064;40490550853,576675;43000964982,7593;45710025776,673134;;
236;Latin America & the Caribbean (IDA & IBRD countries);TLA;GDP (constant 2015 US$);NY.GDP.MKTP.KD;685486645576,0688;727425903386,5104;757904576954,819;771652810527,579;827125909063,9508;872883967432,4741;915205474346,9545;954017402063,7307;1021912682132,8257;1091588813535,9484;1162822337717,127;1243681541344,665;1333936039169,6672;1442787717967,427;1537469074821,5005;1593001503565,2754;1679679517946,173;1760080609232,8513;1836121866764,9783;1972198191620,9685;2110468334956,0884;2121237819972,9075;2111414687139,6162;2067153825184,8132;2143396933138,4;2213500476965,428;2299906188774,683;2375746126745,166;2384915809602,7637;2425994220235,3184;2417691450145,4243;2498998019075,603;2568979652676,5713;2684631643495,1934;2831983407540,343;2852042324506,764;2967963358014,436;3126253537628,7563;3208244624559,588;3220636446542,676;3334830022451,6396;3343802725095,993;3360245547172,815;3447795938489,3594;3638581767269,152;3788082083868,957;3984265261522,867;4201676597115,2495;4365528659599,596;4276214234087,41;4564175215970,7705;4775445760340,537;4898701158837,814;5044832934883,512;5116913258902,315;5142581183179,609;5134803843992,579;5236700912493,581;5327267303713,915;5369907031287,495;5012339990419,744;
237;Timor-Leste;TLS;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;832710157,342775;968839039,2352974;903920143,3069515;884194144,5441482;887730944,3223233;914253242,6588689;876591445,0209826;966550939,378805;1076646332,4737222;1185864625,6236503;1296499018,684762;1373719113,841588;1440390709,660006;1484585706,888136;1551570802,6868918;1594410900,0;1648386596,6146934;1597762999,7897592;1586777700,4787471;1896767581,036464;2093497568,6977384;
238;Middle East & North Africa (IDA & IBRD countries);TMN;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;191833031315,7516;204605901252,25266;222814280327,15637;247113366650,36566;277488247912,21204;302598222635,5834;328934575605,75775;373488733657,3058;397697525912,43115;424694904160,95935;430293858067,7047;495357309476,1384;492950366039,06006;468818103125,5006;459259709033,51636;416307638797,1243;417592740433,96405;477804008066,0565;498640129390,1126;494232354976,50446;511358626559,9694;499971600549,759;510000145387,31885;511851007929,1137;521636134384,93274;584359540963,9607;578992671687,3408;608641970100,8091;627030159234,141;640268166635,4683;659107905248,5588;699738165674,4285;724405841077,1908;772968446240,583;805358876485,0334;855611905824,441;876820504566,9066;903455393221,1272;920502896897,1174;992580883046,924;1035246981154,3551;1088666798543,4072;1155261054273,0137;1201075469409,8877;1236434649351,8013;1301775261815,309;1294243974615,0354;1317795702097,956;1336461669530,0767;1363310623152,6194;1371893866853,2258;1463705384520,1187;1505146426965,3164;1514067471132,2134;1522371834048,039;1470547924143,794;
239;Tonga;TON;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;222219778,81043252;232755808,319395;237369965,77809608;241496386,1803381;257334838,42208198;262786890,93453792;270632755,6515992;265539793,4687473;266575151,20595783;261126111,37362975;277877214,5202199;278577397,476982;288990774,87890804;303303104,620697;325682432,85683465;331562730,8502094;335619233,8121639;343871302,27495974;356631956,9823683;359756017,4870464;373243003,258665;391337871,8854582;400370128,00266886;390718402,8878528;391035017,2232444;390453801,0627555;391512302,9313453;410109801,5439827;388787745,7898279;391911617,1581049;418633233,4582141;422079014,98111266;423397201,12837183;431944322,3768374;437006227,1627811;465721908,5393742;481195204,7950327;482638835,6603017;486181549,5887488;489364573,36646056;
240;South Asia (IDA & IBRD);TSA;GDP (constant 2015 US$);NY.GDP.MKTP.KD;186517499408,56323;194342138893,27588;200942343209,20844;211512500377,7859;227939848697,47632;226428228113,63892;229107594962,1419;243122646470,78122;254227346543,9746;268916154556,84744;284624651881,5739;286379746432,5715;281230695470,1494;292019004564,5799;299199504752,65234;319943340044,2829;328162729613,4747;348689854543,48376;370000193743,31354;360229340428,624;383497770497,6113;408110058158,23596;423699702748,8247;451925753398,07745;470979216027,43896;496559604819,3079;520483565770,28656;542495209453,75775;588013117443,3634;619703286268,4545;653131971481,2369;666557501765,047;705048872357,3811;735542269151,3009;779333067767,7356;832694822132,1167;888848272734,626;922035182424,9586;972672904022,965;1046371274768,5734;1089351144678,0369;1137775875824,3147;1178755986660,4968;1264254643144,5066;1359225012786,7534;1461414918909,6074;1572868054365,5068;1686614317729,6829;1741602722570,739;1862275410453,9436;2001307724301,164;2103355073242,079;2218500184980,7354;2351960261845,1094;2514172916900,385;2699434735086,462;2906520888079,4297;3098492263239,6953;3298168583633,148;3431466032627,3247;3235660073051,516;
241;Sub-Saharan Africa (IDA & IBRD countries);TSS;GDP (constant 2015 US$);NY.GDP.MKTP.KD;255731321417,58826;258251879404,7059;273856996529,36526;291193170219,36053;306010103342,7897;320409903378,07;325093193821,63464;321031544264,85364;330708833365,3493;362146875754,5091;399551024759,721;431181810123,36615;443027234991,6953;462496827839,59534;498813615202,39087;496948469144,92944;523233954147,576;537989937697,16833;535790973037,7292;557959525208,7823;579244334128,8127;574013764975,0648;567170105036,5385;552939098140,9674;565496085131,1877;576720645712,4208;587683097910,9841;605084064400,3021;631964353279,1425;647798062253,9895;664124642097,3553;666675428058,364;664387914570,8939;656957153629,9879;664130202285,0006;686778576005,1556;722467596138,9902;749522995001,6112;768039645962,0314;784399107388,704;811154711612,4612;845241094604,1636;899186450002,3579;935144795343,5238;997387759289,643;1058640486103,008;1123492011666,1338;1194197255690,7686;1257406426803,1406;1297397391615,0837;1374354271542,9116;1434521885494,78;1482738259082,055;1558483379009,56;1634180434758,4192;1680659709870,9956;1700207342386,916;1741723516715,0837;1788553116078,2302;1834643244102,5642;1797727737804,2039;
242;Trinidad and Tobago;TTO;GDP (constant 2015 US$);NY.GDP.MKTP.KD;3687199918,135758;4204774783,5371065;4320089182,25291;4562212781,609296;4910332417,516773;4944402772,858003;5144988370,631124;5250075669,57273;5523874550,48863;5674714142,846991;5875237866,337611;5936360070,824063;6279502271,449737;6383517251,014382;6626576309,7909;6724514812,8861475;7155229762,629822;7807914823,403231;8589993088,995901;8899178509,351324;9823875252,079035;10273534510,815586;10663858764,027285;9565446282,23283;9015346441,854797;8643966497,635977;8360516742,327484;7979128483,923744;7666368665,645141;7602744382,612469;7717482555,9466715;7957682090,092748;8760849313,153011;8702229176,731453;9012653408,197784;9356027674,98812;10023531361,061413;10777587053,773165;11653219011,2404;12588368586,490189;13457137169,250126;14018101159,421337;15130677152,096083;17315696656,80612;18692303460,458717;19852896970,57403;22475079237,272163;23543591634,661636;24342128361,644753;23273087990,931805;24046505001,890194;23975723054,1962;24280206193,284115;24821430152,083794;24594923440,0447;24959858249,443348;23561652382,53019;22857785669,780743;22872883185,693527;22587789317,243366;20813757908,57894;
243;Tunisia;TUN;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;4856725331,890093;5024518776,027303;5032656108,383624;5556541949,687549;5820356304,561479;6092145512,032522;6735488108,498825;7930546787,549854;7878629978,119338;8514812199,559845;9124140667,64916;9842835783,857054;10178584347,203506;10834133378,076515;11545667381,628666;12402210379,189026;13086077291,792257;13021466407,505655;13631120706,857868;14414752471,558012;15228980321,595076;15008618740,787928;16014401978,87984;16025957823,6771;16305883089,416346;17602171352,45871;18289456106,930214;19717081460,04971;20148851805,8773;20789265206,783806;21278160096,494755;22798714617,974724;24039179784,58178;25189157069,709732;26714268467,803997;27972503273,845745;29034415456,570156;29418412193,298286;30801783505,061386;32722518230,098297;33863403756,781307;35639234432,43364;38030456357,84626;39642104019,701935;40848591671,20004;42282852743,28432;41579186123,12939;43206294380,31128;44132233102,3511;45326719904,046295;45780069046,659004;46291627375,47406;47330504525,095276;48518929510,40044;49199153585,804695;44681503990,46227;
244;Turkey;TUR;GDP (constant 2015 US$);NY.GDP.MKTP.KD;68945226535,3849;69742281192,05309;73627922579,98984;80303255012,98267;84687055315,0901;87078219341,37965;96842139012,20613;101425203161,4069;108299799385,20805;112719671905,25523;116364472610,57184;122842127308,02264;131964123656,6326;136269234814,59373;143892782275,0423;154215812627,90076;170348605691,14938;176151820203,60214;178799264059,31277;177683353588,85992;173334819278,2245;181753082640,65073;188229359030,80316;197586392514,7638;210848422225,24744;219791211664,55154;235203039804,71146;257513315504,05118;263489521766,2701;264254284475,05243;288740474060,21576;290820211162,19257;305464855325,0566;328836781507,98303;313486195960,32544;338183475098,0955;363140280866,02606;390657829906,2067;400049831127,37714;386995531429,88806;413826859269,8543;390031787736,9662;415179953304,4729;439107629560,4039;482122333632,2774;525476244038,3295;561986270867,4012;590330093012,939;595141428332,8536;566436841006,1716;614171064520,3187;682958902917,5344;715662340203,4131;776392136706,1605;814743696794,6866;864316670330,8823;893038641113,7133;960034377547,4257;988642300211,8035;997437115405,82;1015326662715,2668;
